repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
dubbo,2016-05-30,2017-05-29,37,0,0,37,10,0.6513513513513514,0.8108108108108109,0.8648648648648649,1.0
