repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
spring-framework,2022-05-30,2023-05-29,2217,0,0,2217,153,0.8741247814717528,0.437979251240415,0.6080288678394227,0.8497970230040596
