repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
ardupilot,2019-05-30,2020-05-29,13,no,4806,7,5,0.384615,0.575090,0.428571,0.714286,1.000000,0.703297
