repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
godot,2019-05-30,2020-05-29,3877,0,0,3877,437,0.8070254136198398,0.29094660820221824,0.3696156822285272,0.5205055455248904
