repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
protobuf,2025-05-30,2026-05-29,2290,1135,3,1155,157,0.784371467174015,0.3593073593073593,0.49437229437229435,0.6727272727272727
