repo,month,health_file_commit_count
protobuf,2019-05,1
protobuf,2019-06,0
protobuf,2019-07,1
protobuf,2019-08,0
protobuf,2019-09,0
protobuf,2019-10,0
protobuf,2019-11,0
protobuf,2019-12,0
protobuf,2020-01,0
protobuf,2020-02,0
protobuf,2020-03,1
protobuf,2020-04,2
protobuf,2020-05,0
