repo,month,health_file_commit_count
Marlin,2016-05,0
Marlin,2016-06,1
Marlin,2016-07,1
Marlin,2016-08,0
Marlin,2016-09,0
Marlin,2016-10,0
Marlin,2016-11,0
Marlin,2016-12,1
Marlin,2017-01,0
Marlin,2017-02,2
Marlin,2017-03,0
Marlin,2017-04,0
Marlin,2017-05,6
Marlin,2017-06,2
Marlin,2017-07,0
Marlin,2017-08,1
Marlin,2017-09,1
Marlin,2017-10,1
Marlin,2017-11,2
Marlin,2017-12,0
Marlin,2018-01,0
Marlin,2018-02,1
Marlin,2018-03,1
Marlin,2018-04,1
Marlin,2018-05,0
Marlin,2018-06,0
Marlin,2018-07,0
Marlin,2018-08,0
Marlin,2018-09,0
Marlin,2018-10,0
Marlin,2018-11,0
Marlin,2018-12,0
Marlin,2019-01,2
Marlin,2019-02,0
Marlin,2019-03,2
Marlin,2019-04,1
Marlin,2019-05,1
Marlin,2019-06,2
Marlin,2019-07,3
Marlin,2019-08,0
Marlin,2019-09,0
Marlin,2019-10,1
Marlin,2019-11,0
Marlin,2019-12,2
Marlin,2020-01,1
Marlin,2020-02,0
Marlin,2020-03,0
Marlin,2020-04,1
Marlin,2020-05,2
Marlin,2020-06,0
Marlin,2020-07,3
Marlin,2020-08,1
Marlin,2020-09,1
Marlin,2020-10,2
Marlin,2020-11,2
Marlin,2020-12,0
Marlin,2021-01,0
Marlin,2021-02,0
Marlin,2021-03,0
Marlin,2021-04,0
Marlin,2021-05,0
Marlin,2021-06,0
Marlin,2021-07,0
Marlin,2021-08,0
Marlin,2021-09,0
Marlin,2021-10,0
Marlin,2021-11,0
Marlin,2021-12,0
Marlin,2022-01,0
Marlin,2022-02,0
Marlin,2022-03,0
Marlin,2022-04,0
Marlin,2022-05,3
Marlin,2022-06,2
Marlin,2022-07,2
Marlin,2022-08,0
Marlin,2022-09,0
Marlin,2022-10,0
Marlin,2022-11,1
Marlin,2022-12,3
Marlin,2023-01,0
Marlin,2023-02,1
Marlin,2023-03,1
Marlin,2023-04,0
Marlin,2023-05,0
Marlin,2023-06,0
Marlin,2023-07,0
Marlin,2023-08,0
Marlin,2023-09,0
Marlin,2023-10,1
Marlin,2023-11,1
Marlin,2023-12,0
Marlin,2024-01,0
Marlin,2024-02,0
Marlin,2024-03,1
Marlin,2024-04,3
Marlin,2024-05,1
Marlin,2024-06,0
Marlin,2024-07,1
Marlin,2024-08,1
Marlin,2024-09,1
Marlin,2024-10,1
Marlin,2024-11,2
Marlin,2024-12,1
Marlin,2025-01,0
Marlin,2025-02,0
Marlin,2025-03,1
Marlin,2025-04,0
Marlin,2025-05,2
Marlin,2025-06,1
Marlin,2025-07,0
Marlin,2025-08,0
Marlin,2025-09,1
Marlin,2025-10,1
Marlin,2025-11,1
Marlin,2025-12,1
Marlin,2026-01,2
Marlin,2026-02,0
Marlin,2026-03,0
Marlin,2026-04,0
Marlin,2026-05,0
