repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
angular,2024-05-30,2025-05-29,13,no,3110,143,12,0.923077,0.964450,0.097902,0.293706,0.559441,0.152770
