repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
minimal-mistakes,2020-05-30,2021-05-29,13,no,147,84,11,0.846154,0.857139,0.166667,0.476190,0.797619,0.435897
