repo,month,health_file_commit_count
TypeScript,2019-05,0
TypeScript,2019-06,1
TypeScript,2019-07,0
TypeScript,2019-08,2
TypeScript,2019-09,1
TypeScript,2019-10,4
TypeScript,2019-11,1
TypeScript,2019-12,0
TypeScript,2020-01,0
TypeScript,2020-02,2
TypeScript,2020-03,0
TypeScript,2020-04,0
TypeScript,2020-05,2
