repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
kafka,2019-05-30,2020-05-29,1340,0,0,1340,225,0.7142752902155887,0.1962686567164179,0.30223880597014924,0.4798507462686567
