repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
bootstrap,2016-05-30,2017-05-29,1336,0,0,1336,152,0.8529684052946738,0.6489520958083832,0.7402694610778443,0.8458083832335329
