repo,month,health_file_commit_count
airflow,2016-05,1
airflow,2016-06,4
airflow,2016-07,5
airflow,2016-08,12
airflow,2016-09,8
airflow,2016-10,8
airflow,2016-11,7
airflow,2016-12,7
airflow,2017-01,4
airflow,2017-02,5
airflow,2017-03,7
airflow,2017-04,5
airflow,2017-05,5
