repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
odoo,2020-06-30,2025-06-29,47931,15,1,47916,1521,0.802753026211386,0.05876951331496786,0.0880499206945488,0.14308372986058937
