repo,month,health_file_commit_count
go-ethereum,2018-05,0
go-ethereum,2018-06,0
go-ethereum,2018-07,2
go-ethereum,2018-08,2
go-ethereum,2018-09,2
go-ethereum,2018-10,0
go-ethereum,2018-11,1
go-ethereum,2018-12,1
go-ethereum,2019-01,1
go-ethereum,2019-02,1
go-ethereum,2019-03,1
go-ethereum,2019-04,0
go-ethereum,2019-05,0
