repo,month,health_file_commit_count
moby,2016-05,0
moby,2016-06,6
moby,2016-07,6
moby,2016-08,7
moby,2016-09,8
moby,2016-10,7
moby,2016-11,6
moby,2016-12,6
moby,2017-01,13
moby,2017-02,6
moby,2017-03,14
moby,2017-04,9
moby,2017-05,1
moby,2017-06,3
moby,2017-07,4
moby,2017-08,3
moby,2017-09,0
moby,2017-10,6
moby,2017-11,2
moby,2017-12,3
moby,2018-01,3
moby,2018-02,3
moby,2018-03,1
moby,2018-04,0
moby,2018-05,2
moby,2018-06,2
moby,2018-07,0
moby,2018-08,1
moby,2018-09,3
moby,2018-10,0
moby,2018-11,1
moby,2018-12,2
moby,2019-01,3
moby,2019-02,0
moby,2019-03,2
moby,2019-04,3
moby,2019-05,0
moby,2019-06,2
moby,2019-07,2
moby,2019-08,1
moby,2019-09,2
moby,2019-10,0
moby,2019-11,0
moby,2019-12,5
moby,2020-01,1
moby,2020-02,0
moby,2020-03,0
moby,2020-04,0
moby,2020-05,0
moby,2020-06,0
moby,2020-07,0
moby,2020-08,1
moby,2020-09,0
moby,2020-10,0
moby,2020-11,0
moby,2020-12,0
moby,2021-01,0
moby,2021-02,0
moby,2021-03,0
moby,2021-04,3
moby,2021-05,2
moby,2021-06,1
moby,2021-07,0
moby,2021-08,0
moby,2021-09,0
moby,2021-10,0
moby,2021-11,0
moby,2021-12,0
moby,2022-01,1
moby,2022-02,0
moby,2022-03,0
moby,2022-04,2
moby,2022-05,0
moby,2022-06,2
moby,2022-07,4
moby,2022-08,0
moby,2022-09,0
moby,2022-10,0
moby,2022-11,4
moby,2022-12,3
moby,2023-01,2
moby,2023-02,2
moby,2023-03,3
moby,2023-04,0
moby,2023-05,1
moby,2023-06,2
moby,2023-07,4
moby,2023-08,1
moby,2023-09,1
moby,2023-10,0
moby,2023-11,1
moby,2023-12,0
moby,2024-01,2
moby,2024-02,1
moby,2024-03,2
moby,2024-04,0
moby,2024-05,0
moby,2024-06,4
moby,2024-07,1
moby,2024-08,2
moby,2024-09,0
moby,2024-10,1
moby,2024-11,1
moby,2024-12,1
moby,2025-01,2
moby,2025-02,1
moby,2025-03,3
moby,2025-04,1
moby,2025-05,2
moby,2025-06,2
moby,2025-07,1
moby,2025-08,1
moby,2025-09,1
moby,2025-10,0
moby,2025-11,0
moby,2025-12,0
moby,2026-01,0
moby,2026-02,0
moby,2026-03,2
moby,2026-04,3
moby,2026-05,1
