repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
framework,2018-05-30,2019-05-29,13,no,2412,14,4,0.307692,0.411205,0.571429,0.928571,1.000000,0.824176
