repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
react-native,2022-05-30,2023-05-29,13,no,2946,38,12,0.923077,0.931736,0.157895,0.394737,0.631579,0.275304
