repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
AspNetCore.Docs,2018-05-30,2019-05-29,13,no,2191,15,6,0.461538,0.596210,0.400000,0.800000,1.000000,0.717949
