repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
ansible,2016-05-30,2017-05-29,13,no,10637,224,12,0.923077,0.900150,0.165179,0.459821,0.754464,0.380495
