repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
ansible,2019-05-30,2020-05-29,5000,2,1,4998,970,0.7534931498372546,0.14905962384953983,0.21648659463785513,0.3415366146458583
