repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
material-ui,2021-05-30,2022-05-29,2653,774,2,1879,382,0.7702701949627879,0.4161788185204896,0.5758382118147951,0.6870675891431612
