repo,month,health_file_commit_count
youtube-dl,2016-05,0
youtube-dl,2016-06,35
youtube-dl,2016-07,31
youtube-dl,2016-08,63
youtube-dl,2016-09,58
youtube-dl,2016-10,69
youtube-dl,2016-11,33
youtube-dl,2016-12,25
youtube-dl,2017-01,51
youtube-dl,2017-02,52
youtube-dl,2017-03,40
youtube-dl,2017-04,33
youtube-dl,2017-05,40
youtube-dl,2017-06,18
youtube-dl,2017-07,22
youtube-dl,2017-08,26
youtube-dl,2017-09,20
youtube-dl,2017-10,21
youtube-dl,2017-11,9
youtube-dl,2017-12,18
youtube-dl,2018-01,20
youtube-dl,2018-02,17
youtube-dl,2018-03,14
youtube-dl,2018-04,13
youtube-dl,2018-05,8
youtube-dl,2018-06,14
youtube-dl,2018-07,17
youtube-dl,2018-08,6
youtube-dl,2018-09,11
youtube-dl,2018-10,4
youtube-dl,2018-11,9
youtube-dl,2018-12,10
youtube-dl,2019-01,24
youtube-dl,2019-02,6
youtube-dl,2019-03,5
youtube-dl,2019-04,14
youtube-dl,2019-05,4
youtube-dl,2019-06,6
youtube-dl,2019-07,12
youtube-dl,2019-08,8
youtube-dl,2019-09,6
youtube-dl,2019-10,7
youtube-dl,2019-11,7
youtube-dl,2019-12,5
youtube-dl,2020-01,4
youtube-dl,2020-02,2
youtube-dl,2020-03,10
youtube-dl,2020-04,0
youtube-dl,2020-05,7
youtube-dl,2020-06,6
youtube-dl,2020-07,2
youtube-dl,2020-08,0
youtube-dl,2020-09,7
youtube-dl,2020-10,0
youtube-dl,2020-11,19
youtube-dl,2020-12,25
youtube-dl,2021-01,10
youtube-dl,2021-02,9
youtube-dl,2021-03,12
youtube-dl,2021-04,6
youtube-dl,2021-05,2
youtube-dl,2021-06,3
youtube-dl,2021-07,0
youtube-dl,2021-08,0
youtube-dl,2021-09,0
youtube-dl,2021-10,0
youtube-dl,2021-11,0
youtube-dl,2021-12,2
youtube-dl,2022-01,0
youtube-dl,2022-02,0
youtube-dl,2022-03,0
youtube-dl,2022-04,1
youtube-dl,2022-05,1
youtube-dl,2022-06,0
youtube-dl,2022-07,0
youtube-dl,2022-08,0
youtube-dl,2022-09,0
youtube-dl,2022-10,0
youtube-dl,2022-11,0
youtube-dl,2022-12,0
youtube-dl,2023-01,0
youtube-dl,2023-02,1
youtube-dl,2023-03,2
youtube-dl,2023-04,0
youtube-dl,2023-05,0
youtube-dl,2023-06,0
youtube-dl,2023-07,1
youtube-dl,2023-08,0
youtube-dl,2023-09,0
youtube-dl,2023-10,0
youtube-dl,2023-11,0
youtube-dl,2023-12,0
youtube-dl,2024-01,0
youtube-dl,2024-02,0
youtube-dl,2024-03,0
youtube-dl,2024-04,0
youtube-dl,2024-05,0
youtube-dl,2024-06,0
youtube-dl,2024-07,0
youtube-dl,2024-08,0
youtube-dl,2024-09,0
youtube-dl,2024-10,0
youtube-dl,2024-11,0
youtube-dl,2024-12,0
youtube-dl,2025-01,0
youtube-dl,2025-02,0
youtube-dl,2025-03,0
youtube-dl,2025-04,0
youtube-dl,2025-05,0
youtube-dl,2025-06,0
youtube-dl,2025-07,0
youtube-dl,2025-08,0
youtube-dl,2025-09,0
youtube-dl,2025-10,0
youtube-dl,2025-11,0
youtube-dl,2025-12,0
youtube-dl,2026-01,0
youtube-dl,2026-02,0
youtube-dl,2026-03,0
youtube-dl,2026-04,0
youtube-dl,2026-05,0
