repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
reveal.js,2020-06-30,2025-06-29,411,0,0,411,57,0.8136765270841337,0.7664233576642335,0.8004866180048662,0.851581508515815
