repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
ohmyzsh,2019-05-30,2020-05-29,494,0,0,494,273,0.4382257418694666,0.3805668016194332,0.39271255060728744,0.4230769230769231
