repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
metasploit-framework,2023-05-30,2024-05-29,13,no,2750,4,3,0.230769,0.405357,0.500000,1.000000,1.000000,0.807692
