repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
homebrew-cask,2017-05-30,2018-05-29,13,no,11293,32,8,0.615385,0.681700,0.312500,0.750000,0.937500,0.653846
