repo,month,health_file_commit_count
kubernetes,2018-05,0
kubernetes,2018-06,2
kubernetes,2018-07,1
kubernetes,2018-08,0
kubernetes,2018-09,3
kubernetes,2018-10,5
kubernetes,2018-11,0
kubernetes,2018-12,3
kubernetes,2019-01,4
kubernetes,2019-02,2
kubernetes,2019-03,2
kubernetes,2019-04,1
kubernetes,2019-05,0
