repo,month,health_file_commit_count
scrapy,2016-05,0
scrapy,2016-06,0
scrapy,2016-07,0
scrapy,2016-08,1
scrapy,2016-09,0
scrapy,2016-10,0
scrapy,2016-11,1
scrapy,2016-12,3
scrapy,2017-01,0
scrapy,2017-02,1
scrapy,2017-03,0
scrapy,2017-04,1
scrapy,2017-05,1
