repo,month,health_file_commit_count
Ghost,2020-06,0
Ghost,2020-07,6
Ghost,2020-08,2
Ghost,2020-09,0
Ghost,2020-10,1
Ghost,2020-11,0
Ghost,2020-12,0
Ghost,2021-01,2
Ghost,2021-02,1
Ghost,2021-03,1
Ghost,2021-04,1
Ghost,2021-05,0
Ghost,2021-06,0
Ghost,2021-07,0
Ghost,2021-08,1
Ghost,2021-09,0
Ghost,2021-10,1
Ghost,2021-11,1
Ghost,2021-12,0
Ghost,2022-01,2
Ghost,2022-02,1
Ghost,2022-03,2
Ghost,2022-04,0
Ghost,2022-05,2
Ghost,2022-06,0
Ghost,2022-07,0
Ghost,2022-08,1
Ghost,2022-09,2
Ghost,2022-10,3
Ghost,2022-11,1
Ghost,2022-12,0
Ghost,2023-01,0
Ghost,2023-02,0
Ghost,2023-03,2
Ghost,2023-04,4
Ghost,2023-05,0
Ghost,2023-06,1
Ghost,2023-07,1
Ghost,2023-08,0
Ghost,2023-09,0
Ghost,2023-10,2
Ghost,2023-11,1
Ghost,2023-12,0
Ghost,2024-01,0
Ghost,2024-02,0
Ghost,2024-03,0
Ghost,2024-04,1
Ghost,2024-05,0
Ghost,2024-06,0
Ghost,2024-07,3
Ghost,2024-08,0
Ghost,2024-09,0
Ghost,2024-10,1
Ghost,2024-11,0
Ghost,2024-12,0
Ghost,2025-01,1
Ghost,2025-02,0
Ghost,2025-03,2
Ghost,2025-04,1
Ghost,2025-05,0
Ghost,2025-06,2
