repo,month,health_file_commit_count
symfony,2020-06,0
symfony,2020-07,19
symfony,2020-08,9
symfony,2020-09,5
symfony,2020-10,4
symfony,2020-11,1
symfony,2020-12,3
symfony,2021-01,3
symfony,2021-02,7
symfony,2021-03,3
symfony,2021-04,2
symfony,2021-05,9
symfony,2021-06,2
symfony,2021-07,3
symfony,2021-08,1
symfony,2021-09,2
symfony,2021-10,1
symfony,2021-11,5
symfony,2021-12,4
symfony,2022-01,4
symfony,2022-02,1
symfony,2022-03,1
symfony,2022-04,1
symfony,2022-05,3
symfony,2022-06,1
symfony,2022-07,1
symfony,2022-08,2
symfony,2022-09,2
symfony,2022-10,2
symfony,2022-11,4
symfony,2022-12,1
symfony,2023-01,5
symfony,2023-02,2
symfony,2023-03,1
symfony,2023-04,4
symfony,2023-05,2
symfony,2023-06,1
symfony,2023-07,6
symfony,2023-08,2
symfony,2023-09,2
symfony,2023-10,2
symfony,2023-11,4
symfony,2023-12,2
symfony,2024-01,3
symfony,2024-02,2
symfony,2024-03,1
symfony,2024-04,2
symfony,2024-05,3
symfony,2024-06,3
symfony,2024-07,2
symfony,2024-08,1
symfony,2024-09,1
symfony,2024-10,1
symfony,2024-11,3
symfony,2024-12,2
symfony,2025-01,2
symfony,2025-02,1
symfony,2025-03,1
symfony,2025-04,1
symfony,2025-05,3
symfony,2025-06,2
