repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
Python,2016-05-30,2026-05-29,121,no,35458,206,100,0.826446,0.910454,0.077670,0.135922,0.208738,0.453021
