repo,since,until,months,include_merges,total_commits_in_range,health_file_commits,active_months,active_month_rate,entropy_norm,top1_month_share,top3_month_share,top6_month_share,gini_month_concentration
spark,2018-05-30,2019-05-29,13,no,2408,12,7,0.538462,0.709595,0.250000,0.666667,0.916667,0.602564
