repo,month,health_file_commit_count
TypeScript,2020-06,0
TypeScript,2020-07,0
TypeScript,2020-08,4
TypeScript,2020-09,2
TypeScript,2020-10,1
TypeScript,2020-11,1
TypeScript,2020-12,1
TypeScript,2021-01,2
TypeScript,2021-02,2
TypeScript,2021-03,2
TypeScript,2021-04,1
TypeScript,2021-05,0
TypeScript,2021-06,1
TypeScript,2021-07,0
TypeScript,2021-08,2
TypeScript,2021-09,0
TypeScript,2021-10,0
TypeScript,2021-11,0
TypeScript,2021-12,1
TypeScript,2022-01,1
TypeScript,2022-02,0
TypeScript,2022-03,1
TypeScript,2022-04,0
TypeScript,2022-05,2
TypeScript,2022-06,1
TypeScript,2022-07,0
TypeScript,2022-08,2
TypeScript,2022-09,0
TypeScript,2022-10,0
TypeScript,2022-11,1
TypeScript,2022-12,0
TypeScript,2023-01,1
TypeScript,2023-02,0
TypeScript,2023-03,3
TypeScript,2023-04,0
TypeScript,2023-05,0
TypeScript,2023-06,0
TypeScript,2023-07,0
TypeScript,2023-08,0
TypeScript,2023-09,1
TypeScript,2023-10,2
TypeScript,2023-11,0
TypeScript,2023-12,0
TypeScript,2024-01,1
TypeScript,2024-02,0
TypeScript,2024-03,1
TypeScript,2024-04,1
TypeScript,2024-05,0
TypeScript,2024-06,0
TypeScript,2024-07,0
TypeScript,2024-08,0
TypeScript,2024-09,0
TypeScript,2024-10,0
TypeScript,2024-11,0
TypeScript,2024-12,0
TypeScript,2025-01,1
TypeScript,2025-02,0
TypeScript,2025-03,0
TypeScript,2025-04,0
TypeScript,2025-05,0
TypeScript,2025-06,1
