repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
vscode,2017-05-30,2018-05-29,14320,1,1,14319,416,0.9280073342573341,0.2972972972972973,0.4582023884349466,0.7250506320273762
