repo,month,health_file_commit_count
dubbo,2020-06,0
dubbo,2020-07,1
dubbo,2020-08,0
dubbo,2020-09,0
dubbo,2020-10,0
dubbo,2020-11,0
dubbo,2020-12,0
dubbo,2021-01,0
dubbo,2021-02,0
dubbo,2021-03,0
dubbo,2021-04,0
dubbo,2021-05,0
dubbo,2021-06,5
dubbo,2021-07,1
dubbo,2021-08,0
dubbo,2021-09,2
dubbo,2021-10,1
dubbo,2021-11,0
dubbo,2021-12,1
dubbo,2022-01,2
dubbo,2022-02,0
dubbo,2022-03,1
dubbo,2022-04,1
dubbo,2022-05,1
dubbo,2022-06,0
dubbo,2022-07,1
dubbo,2022-08,1
dubbo,2022-09,0
dubbo,2022-10,0
dubbo,2022-11,0
dubbo,2022-12,0
dubbo,2023-01,1
dubbo,2023-02,3
dubbo,2023-03,1
dubbo,2023-04,0
dubbo,2023-05,2
dubbo,2023-06,1
dubbo,2023-07,0
dubbo,2023-08,5
dubbo,2023-09,0
dubbo,2023-10,2
dubbo,2023-11,0
dubbo,2023-12,1
dubbo,2024-01,2
dubbo,2024-02,1
dubbo,2024-03,2
dubbo,2024-04,2
dubbo,2024-05,0
dubbo,2024-06,0
dubbo,2024-07,0
dubbo,2024-08,0
dubbo,2024-09,0
dubbo,2024-10,0
dubbo,2024-11,1
dubbo,2024-12,1
dubbo,2025-01,4
dubbo,2025-02,0
dubbo,2025-03,1
dubbo,2025-04,0
dubbo,2025-05,3
dubbo,2025-06,0
