repo,since,until,total_commits_all,bot_commits_classified,unique_bot_contributor_ids,commits_counted_for_metrics,unique_contributors_for_metrics,gini,top3_share,top5_share,top10_share
shadowsocks-windows,2020-05-30,2021-05-29,81,0,0,81,8,0.6682098765432098,0.9259259259259259,0.9629629629629629,1.0
